query_idx,query_label,ap__EVA-02,rank1__EVA-02,first_pos_rank__EVA-02,top1_idx__EVA-02,top1_label__EVA-02,top1_sim__EVA-02,ap__MiewID,rank1__MiewID,first_pos_rank__MiewID,top1_idx__MiewID,top1_label__MiewID,top1_sim__MiewID,ap__ConvNeXt-V2,rank1__ConvNeXt-V2,first_pos_rank__ConvNeXt-V2,top1_idx__ConvNeXt-V2,top1_label__ConvNeXt-V2,top1_sim__ConvNeXt-V2,ap__score_fusion,rank1__score_fusion,first_pos_rank__score_fusion,top1_idx__score_fusion,top1_label__score_fusion,top1_sim__score_fusion,ap__embedding_concat,rank1__embedding_concat,first_pos_rank__embedding_concat,top1_idx__embedding_concat,top1_label__embedding_concat,top1_sim__embedding_concat,ap__adaptive_margin_top5,rank1__adaptive_margin_top5,first_pos_rank__adaptive_margin_top5,top1_idx__adaptive_margin_top5,top1_label__adaptive_margin_top5,top1_sim__adaptive_margin_top5,ap__rrf_k60,rank1__rrf_k60,first_pos_rank__rrf_k60,top1_idx__rrf_k60,top1_label__rrf_k60,top1_sim__rrf_k60,oracle_ap,oracle_rank1,best_model,best_model_ap,score_fusion_delta_vs_best_model,score_fusion_delta_vs_oracle,score_fusion_beats_best_model,score_fusion_matches_best_model
44,Marcela,0.541656830840748,True,1,1016,Marcela,0.8867549896240234,0.7487574681667968,True,1,1103,Marcela,0.680898904800415,0.7136905020977139,True,1,997,Marcela,0.7261444330215454,0.9392641080255311,True,1,997,Marcela,0.6403731226302007,0.8663183990261938,True,1,1103,Marcela,0.7076169328613193,0.9463197886783292,True,1,1103,Marcela,0.6947613954544067,0.9547542542469869,True,1,978,Marcela,0.0448218435049057,0.7487574681667968,True,MiewID,0.7487574681667968,0.19050663985873428,0.19050663985873428,True,False
56,Marcela,0.9452378173815914,True,1,1110,Marcela,0.7929903268814087,0.2598080097806885,False,6,1790,Ti,0.663700520992279,0.5887456237921628,False,3,1385,Ousado,0.7457478642463684,0.8329101392816562,True,1,1110,Marcela,0.6086296666151905,0.7358121106089137,True,1,1110,Marcela,0.6780147302768891,0.8047242508509612,True,1,1107,Marcela,0.6156486868858337,0.8103795182645592,True,1,1110,Marcela,0.04137447476387024,0.9452378173815914,True,EVA-02,0.9452378173815914,-0.11232767809993516,-0.11232767809993516,False,False
59,Medrosa,0.15973511148252517,False,3,515,Jaju,0.857367753982544,0.2960031906189924,False,2,539,Jaju,0.5101536512374878,0.20769952400637834,True,1,1173,Medrosa,0.7922875881195068,0.26006139225412267,True,1,1173,Medrosa,0.647650331298153,0.26016900070227944,True,1,1173,Medrosa,0.721755181752612,0.3497166363369856,True,1,1173,Medrosa,0.54859858751297,0.282322507091003,True,1,1173,Medrosa,0.0436587929725647,0.2960031906189924,True,MiewID,0.2960031906189924,-0.035941798364869715,-0.035941798364869715,False,False
65,Medrosa,0.28616542031020875,False,7,1468,Overa,0.5821669697761536,0.19732027368066163,False,12,1468,Overa,0.5515044927597046,0.14844370425468026,False,19,184,Akaloi,0.6157298684120178,0.20539168221005966,False,7,1467,Overa,0.47464698631578994,0.186999614710506,False,12,1467,Overa,0.529998349991389,0.2551667707027168,False,7,1468,Overa,0.5444550514221191,0.24245100387028387,False,7,1467,Overa,0.04623878747224808,0.28616542031020875,False,EVA-02,0.28616542031020875,-0.0807737381001491,-0.0807737381001491,False,False
66,Medrosa,0.8996898915960213,True,1,1196,Medrosa,0.9048768281936646,0.5376638930975347,True,1,1197,Medrosa,0.7077609300613403,0.7521311976578912,True,1,1171,Medrosa,0.7731886506080627,0.8752451729975547,True,1,1196,Medrosa,0.7131562479773674,0.824638878385204,True,1,1196,Medrosa,0.7514038172345469,0.829255283498305,True,1,1198,Medrosa,0.732083797454834,0.8545822620718908,True,1,1196,Medrosa,0.04713864624500275,0.8996898915960213,True,EVA-02,0.8996898915960213,-0.02444471859846664,-0.02444471859846664,False,False
71,Ousado,1.0,True,1,1348,Ousado,0.7829720377922058,0.7143969744021501,True,1,1337,Ousado,0.5128991603851318,0.18010678898799412,False,11,1685,Saseka,0.5345331430435181,0.9079577877304769,True,1,1342,Ousado,0.4215450616537041,0.5263405981084163,True,1,1428,Ousado,0.47331254078232793,0.9477357093968216,True,1,1337,Ousado,0.47363728284835815,0.9150308715779992,True,1,1428,Ousado,0.04063713923096657,1.0,True,EVA-02,1.0,-0.09204221226952314,-0.09204221226952314,False,False
76,Ousado,0.9537164508069167,True,1,1438,Ousado,0.9494428038597107,0.660597507818034,True,1,1462,Ousado,0.5679330229759216,0.7901019835080106,True,1,1462,Ousado,0.8516198396682739,0.9540944150700249,True,1,1462,Ousado,0.7641045794833208,0.9261128475448145,True,1,1462,Ousado,0.8179157920249254,0.8743438474084971,True,1,1462,Ousado,0.6735360622406006,0.9521137100097189,True,1,1462,Ousado,0.047883063554763794,0.9537164508069167,True,EVA-02,0.9537164508069167,0.0003779642631082103,0.0003779642631082103,True,False
87,Saseka,0.1471535277359869,False,4,13,Benita,0.683968186378479,0.15097203609797685,False,4,99,Ti,0.5949232578277588,0.4506235778479259,False,3,1608,Pollyanna,0.6287708282470703,0.3904956108739692,False,6,99,Ti,0.4872526078885194,0.4026646916600812,False,5,99,Ti,0.5410420787731274,0.3353519872911689,False,4,99,Ti,0.5616504549980164,0.29883345243785575,False,4,522,Jaju,0.04202251508831978,0.4506235778479259,False,ConvNeXt-V2,0.4506235778479259,-0.06012796697395667,-0.06012796697395667,False,False
97,Ti,0.8921717171717172,True,1,1759,Ti,0.9415867328643799,0.5658297258297258,True,1,1760,Ti,0.7883514761924744,0.6874465811965813,True,1,1760,Ti,0.867961585521698,0.897929292929293,True,1,1760,Ti,0.83258303301898,0.8266558441558441,True,1,1760,Ti,0.8666584624762897,0.8918650793650794,True,1,1760,Ti,0.8412516713142395,0.9123595848595848,True,1,1760,Ti,0.04813108220696449,0.8921717171717172,True,EVA-02,0.8921717171717172,0.00575757575757585,0.00575757575757585,True,False
98,Ti,0.928311965811966,True,1,99,Ti,0.9191100597381592,0.24136535343629167,False,5,1030,Marcela,0.5070454478263855,0.7484623709623709,True,1,1759,Ti,0.7780123353004456,0.9572979797979798,True,1,1759,Ti,0.6723859862821961,0.9572979797979798,True,1,1759,Ti,0.7358644359886847,0.8386561099718994,True,1,1766,Ti,0.5853489637374878,0.9262412587412587,True,1,1766,Ti,0.04551728442311287,0.928311965811966,True,EVA-02,0.928311965811966,0.02898601398601386,0.02898601398601386,True,False
99,Ti,0.9809090909090908,True,1,98,Ti,0.9191100597381592,0.06766129095741372,False,30,521,Jaju,0.6923168897628784,0.33551628740290407,True,1,1760,Ti,0.7263320088386536,0.6103941876522522,True,1,98,Ti,0.6086461949531348,0.5182405313984261,True,1,1760,Ti,0.6735181530885096,0.2546673054557979,False,2,521,Jaju,0.6259722709655762,0.4541659346400725,True,1,98,Ti,0.04081667214632034,0.9809090909090908,True,EVA-02,0.9809090909090908,-0.37051490325683867,-0.37051490325683867,False,False
107,Bagua,0.018685122070747573,False,64,1011,Marcela,0.7100220918655396,0.1042774429871204,False,7,1137,Marcela,0.4803187847137451,0.009070007167419647,False,162,1011,Marcela,0.7287194728851318,0.014864384013488339,False,61,1011,Marcela,0.5735357691004523,0.011039390930155575,False,95,1011,Marcela,0.659196411367907,0.027635805055159893,False,31,1011,Marcela,0.542326807975769,0.028306203664936965,False,39,1011,Marcela,0.04460374265909195,0.1042774429871204,False,MiewID,0.1042774429871204,-0.08941305897363205,-0.08941305897363205,False,False
114,Bernard,0.019924382917640353,False,83,1683,Saseka,0.7135739326477051,0.011523234635459734,False,159,1101,Marcela,0.38478827476501465,0.016113481902955588,False,95,1279,Medrosa,0.5442984700202942,0.01813767947704176,False,91,1540,Patricia,0.4051521213015842,0.01752764287607243,False,89,1540,Patricia,0.48209130129807765,0.01733933933933934,False,100,1101,Marcela,0.4290216863155365,0.014605197042075531,False,127,1101,Marcela,0.03864642605185509,0.019924382917640353,False,EVA-02,0.019924382917640353,-0.001786703440598593,-0.001786703440598593,False,False
116,Bororo,0.7688679245283019,True,1,422,Bororo,0.6742130517959595,0.4893707482993197,False,2,1766,Ti,0.4253472685813904,0.023304643469737808,False,88,128,Katniss,0.5706151723861694,0.24403248587570622,False,5,128,Katniss,0.45394085641088483,0.06788550057537399,False,20,128,Katniss,0.5256280589679042,0.4592105263157895,False,2,128,Katniss,0.4516712427139282,0.49040262172284643,False,2,128,Katniss,0.04314155504107475,0.7688679245283019,True,EVA-02,0.7688679245283019,-0.5248354386525956,-0.5248354386525956,False,False
120,Guaraci,0.05555555555555555,False,18,1744,Solar,0.7188100814819336,1.0,True,1,121,Guaraci,0.4616281986236572,0.1111111111111111,False,9,1695,Saseka,0.5901920795440674,1.0,True,1,121,Guaraci,0.47049924473743987,1.0,True,1,121,Guaraci,0.5183221871957014,1.0,True,1,121,Guaraci,0.5164496302604675,1.0,True,1,121,Guaraci,0.04307297617197037,1.0,True,MiewID,1.0,0.0,0.0,False,True
121,Guaraci,0.022727272727272728,False,44,31,Katniss,0.8211394548416138,0.3333333333333333,False,3,242,Ariely,0.5118852853775024,0.5,False,2,31,Katniss,0.5814344882965088,0.5,False,2,31,Katniss,0.49435449301027723,0.5,False,2,31,Katniss,0.5371854306042554,1.0,True,1,120,Guaraci,0.5071097612380981,1.0,True,1,120,Guaraci,0.04102182388305664,0.5,False,ConvNeXt-V2,0.5,0.0,0.0,False,True
124,Ipepo,0.016666666666666666,False,60,1540,Patricia,0.7878520488739014,0.05555555555555555,False,18,1678,Saseka,0.5120050311088562,0.1,False,10,1473,Overa,0.6690762042999268,0.1111111111111111,False,9,21,Estella,0.5189868129452497,0.14285714285714285,False,7,21,Estella,0.6050207357260868,0.2,False,5,21,Estella,0.523375928401947,0.16666666666666666,False,6,140,Medrosa,0.04229264333844185,0.1,False,ConvNeXt-V2,0.1,0.0111111111111111,0.0111111111111111,True,False
128,Katniss,0.04102692471213213,False,76,116,Bororo,0.6035857200622559,0.029731302188507114,False,94,1385,Ousado,0.5310376882553101,0.03944931569390327,False,68,116,Bororo,0.5706151723861694,0.0442472618787213,False,55,116,Bororo,0.45394085641088483,0.04486482490586669,False,60,116,Bororo,0.5256280589679042,0.05313422700483838,False,39,116,Bororo,0.47974488139152527,0.03121281365396828,False,81,116,Bororo,0.039251070469617844,0.04102692471213213,False,EVA-02,0.04102692471213213,0.0032203371665891697,0.0032203371665891697,True,False
133,Kwang,0.4142348516236027,False,2,567,Jaju,0.8368661403656006,0.8108374433937638,True,1,763,Kwang,0.4528575539588928,0.9814720986433789,True,1,762,Kwang,0.8457474112510681,0.9846547314578006,True,1,762,Kwang,0.6837836294074213,0.9967320261437908,True,1,762,Kwang,0.7690446713080947,0.9598297213622291,True,1,762,Kwang,0.5922853350639343,0.9747533000128156,True,1,763,Kwang,0.04645991325378418,0.9814720986433789,True,ConvNeXt-V2,0.9814720986433789,0.00318263281442166,0.00318263281442166,True,False
135,Marcela,0.3389317896728203,False,2,140,Medrosa,0.7870426774024963,0.5446295998955267,True,1,1107,Marcela,0.6633171439170837,0.17637315675220475,False,5,1166,Medrosa,0.6000657677650452,0.33952601000704147,False,7,1186,Medrosa,0.4905569056416651,0.26135810964628575,False,7,1166,Medrosa,0.557055925528747,0.4264085106232047,False,2,66,Medrosa,0.5330793857574463,0.4286950992786841,True,1,985,Marcela,0.03915442153811455,0.5446295998955267,True,MiewID,0.5446295998955267,-0.20510358988848526,-0.20510358988848526,False,False
137,Marcela,0.29441027510493534,False,4,140,Medrosa,0.852907121181488,0.5633204026732879,True,1,1099,Marcela,0.6496779918670654,0.23247808534914682,False,8,1467,Overa,0.6495211124420166,0.40856110143251456,False,3,596,Kamaikua,0.5670327378596661,0.29424632381292726,False,5,596,Kamaikua,0.623272987751885,0.49275150183460437,True,1,1099,Marcela,0.5902796983718872,0.5303907003108073,True,1,997,Marcela,0.04273122549057007,0.5633204026732879,True,MiewID,0.5633204026732879,-0.1547593012407733,-0.1547593012407733,False,False
140,Medrosa,0.7576822125457292,True,1,1180,Medrosa,0.8710457682609558,0.5677228929189633,True,1,1178,Medrosa,0.5878487229347229,0.09248831787739117,False,22,133,Kwang,0.7112669348716736,0.3515671342244484,False,5,137,Marcela,0.5660044828725022,0.15665450540354212,False,11,137,Marcela,0.6067800793934803,0.43356222106952524,False,4,137,Marcela,0.5462290644645691,0.5889957718308094,False,2,137,Marcela,0.04050716385245323,0.7576822125457292,True,EVA-02,0.7576822125457292,-0.4061150783212808,-0.4061150783212808,False,False
144,Patricia,0.018711180124223604,False,40,1183,Medrosa,0.7760555148124695,0.012403446226975638,False,68,128,Katniss,0.4313913583755493,0.03024614100959533,False,47,328,Benita,0.6792916059494019,0.037987012987012986,False,20,326,Benita,0.46002921518244666,0.04096989966555184,False,26,326,Benita,0.5648928173970512,0.035,False,20,326,Benita,0.44474488496780396,0.037163702690378476,False,17,135,Marcela,0.0390884131193161,0.03024614100959533,False,ConvNeXt-V2,0.03024614100959533,0.007740871977417657,0.007740871977417657,True,False
145,Patricia,0.55,True,1,1540,Patricia,0.5753044486045837,0.5042194092827004,True,1,1540,Patricia,0.6028583645820618,0.5128205128205128,True,1,1540,Patricia,0.5584110617637634,0.5175438596491229,True,1,1540,Patricia,0.5097825218290009,0.5163934426229508,True,1,1540,Patricia,0.5686345168779824,0.5126582278481012,True,1,1540,Patricia,0.5792586803436279,0.5169491525423728,True,1,1540,Patricia,0.04838709533214569,0.55,True,EVA-02,0.55,-0.03245614035087718,-0.03245614035087718,False,False
170,Abril,0.020007621951219513,False,64,966,Madalena,0.6815687417984009,0.048924731182795694,False,30,1693,Saseka,0.34536635875701904,0.01956596035543404,False,76,1625,Pyte,0.6012453436851501,0.03943452380952381,False,32,1625,Pyte,0.4177939315307211,0.03714470284237726,False,36,1625,Pyte,0.5052274479029077,0.05929487179487179,False,24,362,Benita,0.42006367444992065,0.04224137931034483,False,29,21,Estella,0.039294466376304626,0.048924731182795694,False,MiewID,0.048924731182795694,-0.009490207373271886,-0.009490207373271886,False,False
177,Abril,0.008,False,125,243,Ariely,0.8753175139427185,0.010526315789473684,False,95,1790,Ti,0.4695819914340973,0.03571428571428571,False,28,249,Ariely,0.8641496896743774,0.03571428571428571,False,28,246,Ariely,0.6784222880551913,0.045454545454545456,False,22,246,Ariely,0.7538604921606631,0.014705882352941176,False,68,246,Ariely,0.5352464914321899,0.018518518518518517,False,54,246,Ariely,0.043869465589523315,0.03571428571428571,False,ConvNeXt-V2,0.03571428571428571,0.0,0.0,False,True
178,Abril,0.008620689655172414,False,116,243,Ariely,0.8395306468009949,0.011363636363636364,False,88,1722,Solar,0.4688236117362976,0.03225806451612903,False,31,249,Ariely,0.8692238330841064,0.043478260869565216,False,23,246,Ariely,0.6532622844720116,0.045454545454545456,False,22,246,Ariely,0.7382478915394215,0.017857142857142856,False,56,246,Ariely,0.4870411157608032,0.0196078431372549,False,51,1578,Pixana,0.042505111545324326,0.03225806451612903,False,ConvNeXt-V2,0.03225806451612903,0.011220196353436185,0.011220196353436185,True,False
184,Akaloi,1.0,True,1,190,Akaloi,0.7043034434318542,0.014285714285714285,False,70,1029,Marcela,0.445822536945343,0.16666666666666666,False,6,208,Alira,0.6398126482963562,1.0,True,1,190,Akaloi,0.47112815672580205,0.5,False,2,208,Alira,0.5375909597673627,0.5,False,2,1042,Marcela,0.4581231474876404,0.5,False,2,1042,Marcela,0.042198296636343,1.0,True,EVA-02,1.0,0.0,0.0,False,True
190,Akaloi,0.07692307692307693,False,13,202,Alira,0.8483619093894958,0.023809523809523808,False,42,1099,Marcela,0.4404042363166809,0.05,False,20,9,Ariely,0.6575413346290588,0.25,False,4,23,Ipepo,0.505460702055827,0.25,False,4,23,Ipepo,0.5843827876615537,0.16666666666666666,False,6,23,Ipepo,0.4881437420845032,0.25,False,4,23,Ipepo,0.04048525169491768,0.07692307692307693,False,EVA-02,0.07692307692307693,0.17307692307692307,0.17307692307692307,True,False
201,Alira,0.17573238805362015,False,2,190,Akaloi,0.8193681240081787,0.08344050899935355,False,5,985,Marcela,0.5070580840110779,1.0,True,1,213,Alira,0.586406409740448,0.5873015873015873,True,1,208,Alira,0.5178458516830702,0.7222222222222222,True,1,208,Alira,0.5570910972852187,0.4658119658119659,True,1,208,Alira,0.5004441142082214,0.39125000000000004,True,1,208,Alira,0.04547511413693428,1.0,True,ConvNeXt-V2,1.0,-0.4126984126984127,-0.4126984126984127,False,False
202,Alira,0.09056913067978074,False,4,190,Akaloi,0.8483619093894958,0.18744038155802858,False,2,985,Marcela,0.443477988243103,0.5888888888888889,False,2,21,Estella,0.6258413195610046,0.373015873015873,False,2,21,Estella,0.5234135123286701,0.5555555555555555,False,2,21,Estella,0.5929656421169124,0.44761904761904764,True,1,208,Alira,0.5142076015472412,0.3798076923076923,True,1,208,Alira,0.04501587152481079,0.5888888888888889,False,ConvNeXt-V2,0.5888888888888889,-0.21587301587301588,-0.21587301587301588,False,False
203,Alira,0.07400472999605834,False,5,190,Akaloi,0.8472580909729004,0.18265993265993266,False,2,985,Marcela,0.4824240803718567,0.8055555555555555,True,1,213,Alira,0.5994212627410889,0.5873015873015873,True,1,208,Alira,0.5157256432522619,0.5555555555555555,False,2,21,Estella,0.5676242143501061,0.4230019493177388,True,1,208,Alira,0.5185290575027466,0.37246216315983754,True,1,208,Alira,0.04501587152481079,0.8055555555555555,True,ConvNeXt-V2,0.8055555555555555,-0.21825396825396814,-0.21825396825396814,False,False
208,Alira,0.6722222222222223,True,1,201,Alira,0.806134819984436,0.5725925925925925,True,1,203,Alira,0.4264006018638611,0.16872200263504614,False,8,1473,Overa,0.7486786842346191,0.8,True,1,201,Alira,0.5178458516830702,0.49777777777777776,False,3,1473,Overa,0.5725050676307228,0.6956043956043956,True,1,203,Alira,0.5260589122772217,0.8392857142857142,True,1,203,Alira,0.04376675561070442,0.6722222222222223,True,EVA-02,0.6722222222222223,0.12777777777777777,0.12777777777777777,True,False
212,Alira,0.11964285714285715,False,7,971,Madalena,0.64869624376297,0.014158038143574504,False,131,850,Lua,0.45859023928642273,1.0,True,1,208,Alira,0.6005875468254089,0.8541666666666666,True,1,208,Alira,0.4393963010454558,1.0,True,1,208,Alira,0.5122958916263629,0.13622835497835498,False,14,971,Madalena,0.46339571475982666,0.16145833333333331,False,8,971,Madalena,0.03984464704990387,1.0,True,ConvNeXt-V2,1.0,-0.14583333333333337,-0.14583333333333337,False,False
213,Alira,0.12790422970333015,False,5,1655,Saseka,0.6285141706466675,0.015453936584405808,False,129,99,Ti,0.4912905693054199,1.0,True,1,202,Alira,0.6060624122619629,0.95,True,1,208,Alira,0.43464447576168835,1.0,True,1,208,Alira,0.5122497513996519,0.17857142857142858,False,9,1655,Saseka,0.4720911979675293,0.1830794817927171,False,6,1655,Saseka,0.04074172303080559,1.0,True,ConvNeXt-V2,1.0,-0.050000000000000044,-0.050000000000000044,False,False
222,Apeiara,1.0,True,1,224,Apeiara,0.9587340950965881,1.0,True,1,224,Apeiara,0.8042680621147156,1.0,True,1,224,Apeiara,0.9285102486610413,1.0,True,1,224,Apeiara,0.8803586406936692,1.0,True,1,224,Apeiara,0.9128404649553915,1.0,True,1,224,Apeiara,0.8709776401519775,1.0,True,1,224,Apeiara,0.04838709533214569,1.0,True,EVA-02,1.0,0.0,0.0,False,True
224,Apeiara,1.0,True,1,222,Apeiara,0.9587340950965881,1.0,True,1,222,Apeiara,0.8042680621147156,1.0,True,1,222,Apeiara,0.9285102486610413,1.0,True,1,222,Apeiara,0.8803586406936692,1.0,True,1,222,Apeiara,0.9128404649553915,1.0,True,1,222,Apeiara,0.8788113594055176,1.0,True,1,222,Apeiara,0.04838709533214569,1.0,True,EVA-02,1.0,0.0,0.0,False,True
242,Ariely,0.688888888888889,True,1,250,Ariely,0.9001784324645996,0.5603632478632478,True,1,250,Ariely,0.5151796936988831,0.6842105263157894,True,1,249,Ariely,0.9244557619094849,0.6851851851851851,True,1,250,Ariely,0.7837006642875262,0.6836158192090395,True,1,250,Ariely,0.8518518380861884,0.6746666666666666,True,1,250,Ariely,0.6310269236564636,0.6794871794871794,True,1,250,Ariely,0.04522840306162834,0.688888888888889,True,EVA-02,0.688888888888889,-0.0037037037037038756,-0.0037037037037038756,False,False
243,Ariely,0.6845238095238094,True,1,250,Ariely,0.8994280099868774,0.672072072072072,True,1,250,Ariely,0.5027452707290649,0.68,True,1,249,Ariely,0.9331831336021423,0.6848484848484849,True,1,249,Ariely,0.7790662076180566,0.681592039800995,True,1,249,Ariely,0.8518413958790872,0.6761904761904761,True,1,250,Ariely,0.6358931064605713,0.6782945736434108,True,1,250,Ariely,0.04522840306162834,0.6845238095238094,True,EVA-02,0.6845238095238094,0.0003246753246755052,0.0003246753246755052,True,False
244,Ariely,0.6879432624113475,True,1,250,Ariely,0.8711912631988525,0.6716666666666667,True,1,250,Ariely,0.5110414028167725,0.6801801801801801,True,1,249,Ariely,0.919857382774353,0.6827956989247311,True,1,250,Ariely,0.7610726851066717,0.6813725490196078,True,1,249,Ariely,0.8367275131525408,0.67601246105919,True,1,250,Ariely,0.6416969895362854,0.6790123456790124,True,1,250,Ariely,0.04522840306162834,0.6879432624113475,True,EVA-02,0.6879432624113475,-0.00514756348661638,-0.00514756348661638,False,False
